energy_low_MeV,energy_high_MeV,energy_center_MeV,probability_mass_bin,sampling_probability,relative_bin_integral,probability_physical_quantity,spectral_validation_comparison_quantity,spectral_validation_transform,source_model_id,production_case_name,production_origin,production_interpolation_method,source_base_case,source_validation_class,transformation_contract,source_origin_file,source_origin_sha256,source_snapshot_file,source_snapshot_sha256,exact_production_energy_grid
0.05,0.15000000000000002,0.1,6.656017039403619e-05,6.656017039403619e-05,6.656017039403619e-05,PHOTON_NUMBER_PROBABILITY_MASS_PER_BIN,ENERGY_FLUENCE_MASS_PER_BIN,energy_fluence_mass_i = energy_center_MeV_i * probability_mass_bin_i,PROJECT_10MV_40x40,10MV_40x40_interpolated,project_derived_from_6MV_energy_axis_scaled_10_over_6_probability_conserving_rebin,energy_axis_scaled_10_over_6_probability_conserving_rebin_from_6MV_40x40,6MV_40x40,DERIVED_PROJECT_SOURCE_NOT_MACHINE_COMMISSIONED,E10=E6*(10/6); probability mass linearly split onto the existing 0.1-MeV common-center grid; no invented tail,/home/a/projects/particle-accelerator-shielding-simulator/geant4sim/GUI/geant4GUI/photon_neutron_bpe_app/photon_wall_simulation_core.py,9f2f53dab99971884f4a97bea897d6a0ebb61dd1d6a65daf7b634f589941222e,/home/a/projects/Radiation_Research/radiation_shielding/Radiation-Shielding-Research/results/phase1/source_models/source_library_snapshot/photon_wall_simulation_core__9f2f53dab9997188.py,9f2f53dab99971884f4a97bea897d6a0ebb61dd1d6a65daf7b634f589941222e,True
2.3499999999999996,2.45,2.4,0.010483226837060796,0.010483226837060796,0.010483226837060796,PHOTON_NUMBER_PROBABILITY_MASS_PER_BIN,ENERGY_FLUENCE_MASS_PER_BIN,energy_fluence_mass_i = energy_center_MeV_i * probability_mass_bin_i,PROJECT_10MV_40x40,10MV_40x40_interpolated,project_derived_from_6MV_energy_axis_scaled_10_over_6_probability_conserving_rebin,energy_axis_scaled_10_over_6_probability_conserving_rebin_from_6MV_40x40,6MV_40x40,DERIVED_PROJECT_SOURCE_NOT_MACHINE_COMMISSIONED,E10=E6*(10/6); probability mass linearly split onto the existing 0.1-MeV common-center grid; no invented tail,/home/a/projects/particle-accelerator-shielding-simulator/geant4sim/GUI/geant4GUI/photon_neutron_bpe_app/photon_wall_simulation_core.py,9f2f53dab99971884f4a97bea897d6a0ebb61dd1d6a65daf7b634f589941222e,/home/a/projects/Radiation_Research/radiation_shielding/Radiation-Shielding-Research/results/phase1/source_models/source_library_snapshot/photon_wall_simulation_core__9f2f53dab9997188.py,9f2f53dab99971884f4a97bea897d6a0ebb61dd1d6a65daf7b634f589941222e,True
2.45,2.55,2.5,0.031449680511182104,0.031449680511182104,0.031449680511182104,PHOTON_NUMBER_PROBABILITY_MASS_PER_BIN,ENERGY_FLUENCE_MASS_PER_BIN,energy_fluence_mass_i = energy_center_MeV_i * probability_mass_bin_i,PROJECT_10MV_40x40,10MV_40x40_interpolated,project_derived_from_6MV_energy_axis_scaled_10_over_6_probability_conserving_rebin,energy_axis_scaled_10_over_6_probability_conserving_rebin_from_6MV_40x40,6MV_40x40,DERIVED_PROJECT_SOURCE_NOT_MACHINE_COMMISSIONED,E10=E6*(10/6); probability mass linearly split onto the existing 0.1-MeV common-center grid; no invented tail,/home/a/projects/particle-accelerator-shielding-simulator/geant4sim/GUI/geant4GUI/photon_neutron_bpe_app/photon_wall_simulation_core.py,9f2f53dab99971884f4a97bea897d6a0ebb61dd1d6a65daf7b634f589941222e,/home/a/projects/Radiation_Research/radiation_shielding/Radiation-Shielding-Research/results/phase1/source_models/source_library_snapshot/photon_wall_simulation_core__9f2f53dab9997188.py,9f2f53dab99971884f4a97bea897d6a0ebb61dd1d6a65daf7b634f589941222e,True
2.55,2.6500000000000004,2.6,0.010483226837060653,0.010483226837060653,0.010483226837060653,PHOTON_NUMBER_PROBABILITY_MASS_PER_BIN,ENERGY_FLUENCE_MASS_PER_BIN,energy_fluence_mass_i = energy_center_MeV_i * probability_mass_bin_i,PROJECT_10MV_40x40,10MV_40x40_interpolated,project_derived_from_6MV_energy_axis_scaled_10_over_6_probability_conserving_rebin,energy_axis_scaled_10_over_6_probability_conserving_rebin_from_6MV_40x40,6MV_40x40,DERIVED_PROJECT_SOURCE_NOT_MACHINE_COMMISSIONED,E10=E6*(10/6); probability mass linearly split onto the existing 0.1-MeV common-center grid; no invented tail,/home/a/projects/particle-accelerator-shielding-simulator/geant4sim/GUI/geant4GUI/photon_neutron_bpe_app/photon_wall_simulation_core.py,9f2f53dab99971884f4a97bea897d6a0ebb61dd1d6a65daf7b634f589941222e,/home/a/projects/Radiation_Research/radiation_shielding/Radiation-Shielding-Research/results/phase1/source_models/source_library_snapshot/photon_wall_simulation_core__9f2f53dab9997188.py,9f2f53dab99971884f4a97bea897d6a0ebb61dd1d6a65daf7b634f589941222e,True
2.6500000000000004,2.75,2.7,0.020966453674121453,0.020966453674121453,0.020966453674121453,PHOTON_NUMBER_PROBABILITY_MASS_PER_BIN,ENERGY_FLUENCE_MASS_PER_BIN,energy_fluence_mass_i = energy_center_MeV_i * probability_mass_bin_i,PROJECT_10MV_40x40,10MV_40x40_interpolated,project_derived_from_6MV_energy_axis_scaled_10_over_6_probability_conserving_rebin,energy_axis_scaled_10_over_6_probability_conserving_rebin_from_6MV_40x40,6MV_40x40,DERIVED_PROJECT_SOURCE_NOT_MACHINE_COMMISSIONED,E10=E6*(10/6); probability mass linearly split onto the existing 0.1-MeV common-center grid; no invented tail,/home/a/projects/particle-accelerator-shielding-simulator/geant4sim/GUI/geant4GUI/photon_neutron_bpe_app/photon_wall_simulation_core.py,9f2f53dab99971884f4a97bea897d6a0ebb61dd1d6a65daf7b634f589941222e,/home/a/projects/Radiation_Research/radiation_shielding/Radiation-Shielding-Research/results/phase1/source_models/source_library_snapshot/photon_wall_simulation_core__9f2f53dab9997188.py,9f2f53dab99971884f4a97bea897d6a0ebb61dd1d6a65daf7b634f589941222e,True
2.75,2.8499999999999996,2.8,0.020966453674121307,0.020966453674121307,0.020966453674121307,PHOTON_NUMBER_PROBABILITY_MASS_PER_BIN,ENERGY_FLUENCE_MASS_PER_BIN,energy_fluence_mass_i = energy_center_MeV_i * probability_mass_bin_i,PROJECT_10MV_40x40,10MV_40x40_interpolated,project_derived_from_6MV_energy_axis_scaled_10_over_6_probability_conserving_rebin,energy_axis_scaled_10_over_6_probability_conserving_rebin_from_6MV_40x40,6MV_40x40,DERIVED_PROJECT_SOURCE_NOT_MACHINE_COMMISSIONED,E10=E6*(10/6); probability mass linearly split onto the existing 0.1-MeV common-center grid; no invented tail,/home/a/projects/particle-accelerator-shielding-simulator/geant4sim/GUI/geant4GUI/photon_neutron_bpe_app/photon_wall_simulation_core.py,9f2f53dab99971884f4a97bea897d6a0ebb61dd1d6a65daf7b634f589941222e,/home/a/projects/Radiation_Research/radiation_shielding/Radiation-Shielding-Research/results/phase1/source_models/source_library_snapshot/photon_wall_simulation_core__9f2f53dab9997188.py,9f2f53dab99971884f4a97bea897d6a0ebb61dd1d6a65daf7b634f589941222e,True
2.8499999999999996,2.95,2.9,0.010483226837060796,0.010483226837060796,0.010483226837060796,PHOTON_NUMBER_PROBABILITY_MASS_PER_BIN,ENERGY_FLUENCE_MASS_PER_BIN,energy_fluence_mass_i = energy_center_MeV_i * probability_mass_bin_i,PROJECT_10MV_40x40,10MV_40x40_interpolated,project_derived_from_6MV_energy_axis_scaled_10_over_6_probability_conserving_rebin,energy_axis_scaled_10_over_6_probability_conserving_rebin_from_6MV_40x40,6MV_40x40,DERIVED_PROJECT_SOURCE_NOT_MACHINE_COMMISSIONED,E10=E6*(10/6); probability mass linearly split onto the existing 0.1-MeV common-center grid; no invented tail,/home/a/projects/particle-accelerator-shielding-simulator/geant4sim/GUI/geant4GUI/photon_neutron_bpe_app/photon_wall_simulation_core.py,9f2f53dab99971884f4a97bea897d6a0ebb61dd1d6a65daf7b634f589941222e,/home/a/projects/Radiation_Research/radiation_shielding/Radiation-Shielding-Research/results/phase1/source_models/source_library_snapshot/photon_wall_simulation_core__9f2f53dab9997188.py,9f2f53dab99971884f4a97bea897d6a0ebb61dd1d6a65daf7b634f589941222e,True
2.95,3.05,3.0,0.031449680511182104,0.031449680511182104,0.031449680511182104,PHOTON_NUMBER_PROBABILITY_MASS_PER_BIN,ENERGY_FLUENCE_MASS_PER_BIN,energy_fluence_mass_i = energy_center_MeV_i * probability_mass_bin_i,PROJECT_10MV_40x40,10MV_40x40_interpolated,project_derived_from_6MV_energy_axis_scaled_10_over_6_probability_conserving_rebin,energy_axis_scaled_10_over_6_probability_conserving_rebin_from_6MV_40x40,6MV_40x40,DERIVED_PROJECT_SOURCE_NOT_MACHINE_COMMISSIONED,E10=E6*(10/6); probability mass linearly split onto the existing 0.1-MeV common-center grid; no invented tail,/home/a/projects/particle-accelerator-shielding-simulator/geant4sim/GUI/geant4GUI/photon_neutron_bpe_app/photon_wall_simulation_core.py,9f2f53dab99971884f4a97bea897d6a0ebb61dd1d6a65daf7b634f589941222e,/home/a/projects/Radiation_Research/radiation_shielding/Radiation-Shielding-Research/results/phase1/source_models/source_library_snapshot/photon_wall_simulation_core__9f2f53dab9997188.py,9f2f53dab99971884f4a97bea897d6a0ebb61dd1d6a65daf7b634f589941222e,True
3.05,3.1500000000000004,3.1,0.010483226837060794,0.010483226837060794,0.010483226837060794,PHOTON_NUMBER_PROBABILITY_MASS_PER_BIN,ENERGY_FLUENCE_MASS_PER_BIN,energy_fluence_mass_i = energy_center_MeV_i * probability_mass_bin_i,PROJECT_10MV_40x40,10MV_40x40_interpolated,project_derived_from_6MV_energy_axis_scaled_10_over_6_probability_conserving_rebin,energy_axis_scaled_10_over_6_probability_conserving_rebin_from_6MV_40x40,6MV_40x40,DERIVED_PROJECT_SOURCE_NOT_MACHINE_COMMISSIONED,E10=E6*(10/6); probability mass linearly split onto the existing 0.1-MeV common-center grid; no invented tail,/home/a/projects/particle-accelerator-shielding-simulator/geant4sim/GUI/geant4GUI/photon_neutron_bpe_app/photon_wall_simulation_core.py,9f2f53dab99971884f4a97bea897d6a0ebb61dd1d6a65daf7b634f589941222e,/home/a/projects/Radiation_Research/radiation_shielding/Radiation-Shielding-Research/results/phase1/source_models/source_library_snapshot/photon_wall_simulation_core__9f2f53dab9997188.py,9f2f53dab99971884f4a97bea897d6a0ebb61dd1d6a65daf7b634f589941222e,True
3.1500000000000004,3.25,3.2,0.02096645367412131,0.02096645367412131,0.02096645367412131,PHOTON_NUMBER_PROBABILITY_MASS_PER_BIN,ENERGY_FLUENCE_MASS_PER_BIN,energy_fluence_mass_i = energy_center_MeV_i * probability_mass_bin_i,PROJECT_10MV_40x40,10MV_40x40_interpolated,project_derived_from_6MV_energy_axis_scaled_10_over_6_probability_conserving_rebin,energy_axis_scaled_10_over_6_probability_conserving_rebin_from_6MV_40x40,6MV_40x40,DERIVED_PROJECT_SOURCE_NOT_MACHINE_COMMISSIONED,E10=E6*(10/6); probability mass linearly split onto the existing 0.1-MeV common-center grid; no invented tail,/home/a/projects/particle-accelerator-shielding-simulator/geant4sim/GUI/geant4GUI/photon_neutron_bpe_app/photon_wall_simulation_core.py,9f2f53dab99971884f4a97bea897d6a0ebb61dd1d6a65daf7b634f589941222e,/home/a/projects/Radiation_Research/radiation_shielding/Radiation-Shielding-Research/results/phase1/source_models/source_library_snapshot/photon_wall_simulation_core__9f2f53dab9997188.py,9f2f53dab99971884f4a97bea897d6a0ebb61dd1d6a65daf7b634f589941222e,True
3.25,3.3499999999999996,3.3,0.020966453674121307,0.020966453674121307,0.020966453674121307,PHOTON_NUMBER_PROBABILITY_MASS_PER_BIN,ENERGY_FLUENCE_MASS_PER_BIN,energy_fluence_mass_i = energy_center_MeV_i * probability_mass_bin_i,PROJECT_10MV_40x40,10MV_40x40_interpolated,project_derived_from_6MV_energy_axis_scaled_10_over_6_probability_conserving_rebin,energy_axis_scaled_10_over_6_probability_conserving_rebin_from_6MV_40x40,6MV_40x40,DERIVED_PROJECT_SOURCE_NOT_MACHINE_COMMISSIONED,E10=E6*(10/6); probability mass linearly split onto the existing 0.1-MeV common-center grid; no invented tail,/home/a/projects/particle-accelerator-shielding-simulator/geant4sim/GUI/geant4GUI/photon_neutron_bpe_app/photon_wall_simulation_core.py,9f2f53dab99971884f4a97bea897d6a0ebb61dd1d6a65daf7b634f589941222e,/home/a/projects/Radiation_Research/radiation_shielding/Radiation-Shielding-Research/results/phase1/source_models/source_library_snapshot/photon_wall_simulation_core__9f2f53dab9997188.py,9f2f53dab99971884f4a97bea897d6a0ebb61dd1d6a65daf7b634f589941222e,True
3.3499999999999996,3.45,3.4,0.010483226837060796,0.010483226837060796,0.010483226837060796,PHOTON_NUMBER_PROBABILITY_MASS_PER_BIN,ENERGY_FLUENCE_MASS_PER_BIN,energy_fluence_mass_i = energy_center_MeV_i * probability_mass_bin_i,PROJECT_10MV_40x40,10MV_40x40_interpolated,project_derived_from_6MV_energy_axis_scaled_10_over_6_probability_conserving_rebin,energy_axis_scaled_10_over_6_probability_conserving_rebin_from_6MV_40x40,6MV_40x40,DERIVED_PROJECT_SOURCE_NOT_MACHINE_COMMISSIONED,E10=E6*(10/6); probability mass linearly split onto the existing 0.1-MeV common-center grid; no invented tail,/home/a/projects/particle-accelerator-shielding-simulator/geant4sim/GUI/geant4GUI/photon_neutron_bpe_app/photon_wall_simulation_core.py,9f2f53dab99971884f4a97bea897d6a0ebb61dd1d6a65daf7b634f589941222e,/home/a/projects/Radiation_Research/radiation_shielding/Radiation-Shielding-Research/results/phase1/source_models/source_library_snapshot/photon_wall_simulation_core__9f2f53dab9997188.py,9f2f53dab99971884f4a97bea897d6a0ebb61dd1d6a65daf7b634f589941222e,True
3.45,3.55,3.5,0.031449680511181966,0.031449680511181966,0.031449680511181966,PHOTON_NUMBER_PROBABILITY_MASS_PER_BIN,ENERGY_FLUENCE_MASS_PER_BIN,energy_fluence_mass_i = energy_center_MeV_i * probability_mass_bin_i,PROJECT_10MV_40x40,10MV_40x40_interpolated,project_derived_from_6MV_energy_axis_scaled_10_over_6_probability_conserving_rebin,energy_axis_scaled_10_over_6_probability_conserving_rebin_from_6MV_40x40,6MV_40x40,DERIVED_PROJECT_SOURCE_NOT_MACHINE_COMMISSIONED,E10=E6*(10/6); probability mass linearly split onto the existing 0.1-MeV common-center grid; no invented tail,/home/a/projects/particle-accelerator-shielding-simulator/geant4sim/GUI/geant4GUI/photon_neutron_bpe_app/photon_wall_simulation_core.py,9f2f53dab99971884f4a97bea897d6a0ebb61dd1d6a65daf7b634f589941222e,/home/a/projects/Radiation_Research/radiation_shielding/Radiation-Shielding-Research/results/phase1/source_models/source_library_snapshot/photon_wall_simulation_core__9f2f53dab9997188.py,9f2f53dab99971884f4a97bea897d6a0ebb61dd1d6a65daf7b634f589941222e,True
3.55,3.6500000000000004,3.6,0.010483226837060794,0.010483226837060794,0.010483226837060794,PHOTON_NUMBER_PROBABILITY_MASS_PER_BIN,ENERGY_FLUENCE_MASS_PER_BIN,energy_fluence_mass_i = energy_center_MeV_i * probability_mass_bin_i,PROJECT_10MV_40x40,10MV_40x40_interpolated,project_derived_from_6MV_energy_axis_scaled_10_over_6_probability_conserving_rebin,energy_axis_scaled_10_over_6_probability_conserving_rebin_from_6MV_40x40,6MV_40x40,DERIVED_PROJECT_SOURCE_NOT_MACHINE_COMMISSIONED,E10=E6*(10/6); probability mass linearly split onto the existing 0.1-MeV common-center grid; no invented tail,/home/a/projects/particle-accelerator-shielding-simulator/geant4sim/GUI/geant4GUI/photon_neutron_bpe_app/photon_wall_simulation_core.py,9f2f53dab99971884f4a97bea897d6a0ebb61dd1d6a65daf7b634f589941222e,/home/a/projects/Radiation_Research/radiation_shielding/Radiation-Shielding-Research/results/phase1/source_models/source_library_snapshot/photon_wall_simulation_core__9f2f53dab9997188.py,9f2f53dab99971884f4a97bea897d6a0ebb61dd1d6a65daf7b634f589941222e,True
3.6500000000000004,3.75,3.7,0.020966453674121453,0.020966453674121453,0.020966453674121453,PHOTON_NUMBER_PROBABILITY_MASS_PER_BIN,ENERGY_FLUENCE_MASS_PER_BIN,energy_fluence_mass_i = energy_center_MeV_i * probability_mass_bin_i,PROJECT_10MV_40x40,10MV_40x40_interpolated,project_derived_from_6MV_energy_axis_scaled_10_over_6_probability_conserving_rebin,energy_axis_scaled_10_over_6_probability_conserving_rebin_from_6MV_40x40,6MV_40x40,DERIVED_PROJECT_SOURCE_NOT_MACHINE_COMMISSIONED,E10=E6*(10/6); probability mass linearly split onto the existing 0.1-MeV common-center grid; no invented tail,/home/a/projects/particle-accelerator-shielding-simulator/geant4sim/GUI/geant4GUI/photon_neutron_bpe_app/photon_wall_simulation_core.py,9f2f53dab99971884f4a97bea897d6a0ebb61dd1d6a65daf7b634f589941222e,/home/a/projects/Radiation_Research/radiation_shielding/Radiation-Shielding-Research/results/phase1/source_models/source_library_snapshot/photon_wall_simulation_core__9f2f53dab9997188.py,9f2f53dab99971884f4a97bea897d6a0ebb61dd1d6a65daf7b634f589941222e,True
3.75,3.8499999999999996,3.8,0.02096645367412145,0.02096645367412145,0.02096645367412145,PHOTON_NUMBER_PROBABILITY_MASS_PER_BIN,ENERGY_FLUENCE_MASS_PER_BIN,energy_fluence_mass_i = energy_center_MeV_i * probability_mass_bin_i,PROJECT_10MV_40x40,10MV_40x40_interpolated,project_derived_from_6MV_energy_axis_scaled_10_over_6_probability_conserving_rebin,energy_axis_scaled_10_over_6_probability_conserving_rebin_from_6MV_40x40,6MV_40x40,DERIVED_PROJECT_SOURCE_NOT_MACHINE_COMMISSIONED,E10=E6*(10/6); probability mass linearly split onto the existing 0.1-MeV common-center grid; no invented tail,/home/a/projects/particle-accelerator-shielding-simulator/geant4sim/GUI/geant4GUI/photon_neutron_bpe_app/photon_wall_simulation_core.py,9f2f53dab99971884f4a97bea897d6a0ebb61dd1d6a65daf7b634f589941222e,/home/a/projects/Radiation_Research/radiation_shielding/Radiation-Shielding-Research/results/phase1/source_models/source_library_snapshot/photon_wall_simulation_core__9f2f53dab9997188.py,9f2f53dab99971884f4a97bea897d6a0ebb61dd1d6a65daf7b634f589941222e,True
3.8499999999999996,3.95,3.9,0.010483226837060655,0.010483226837060655,0.010483226837060655,PHOTON_NUMBER_PROBABILITY_MASS_PER_BIN,ENERGY_FLUENCE_MASS_PER_BIN,energy_fluence_mass_i = energy_center_MeV_i * probability_mass_bin_i,PROJECT_10MV_40x40,10MV_40x40_interpolated,project_derived_from_6MV_energy_axis_scaled_10_over_6_probability_conserving_rebin,energy_axis_scaled_10_over_6_probability_conserving_rebin_from_6MV_40x40,6MV_40x40,DERIVED_PROJECT_SOURCE_NOT_MACHINE_COMMISSIONED,E10=E6*(10/6); probability mass linearly split onto the existing 0.1-MeV common-center grid; no invented tail,/home/a/projects/particle-accelerator-shielding-simulator/geant4sim/GUI/geant4GUI/photon_neutron_bpe_app/photon_wall_simulation_core.py,9f2f53dab99971884f4a97bea897d6a0ebb61dd1d6a65daf7b634f589941222e,/home/a/projects/Radiation_Research/radiation_shielding/Radiation-Shielding-Research/results/phase1/source_models/source_library_snapshot/photon_wall_simulation_core__9f2f53dab9997188.py,9f2f53dab99971884f4a97bea897d6a0ebb61dd1d6a65daf7b634f589941222e,True
3.95,4.05,4.0,0.031449680511182104,0.031449680511182104,0.031449680511182104,PHOTON_NUMBER_PROBABILITY_MASS_PER_BIN,ENERGY_FLUENCE_MASS_PER_BIN,energy_fluence_mass_i = energy_center_MeV_i * probability_mass_bin_i,PROJECT_10MV_40x40,10MV_40x40_interpolated,project_derived_from_6MV_energy_axis_scaled_10_over_6_probability_conserving_rebin,energy_axis_scaled_10_over_6_probability_conserving_rebin_from_6MV_40x40,6MV_40x40,DERIVED_PROJECT_SOURCE_NOT_MACHINE_COMMISSIONED,E10=E6*(10/6); probability mass linearly split onto the existing 0.1-MeV common-center grid; no invented tail,/home/a/projects/particle-accelerator-shielding-simulator/geant4sim/GUI/geant4GUI/photon_neutron_bpe_app/photon_wall_simulation_core.py,9f2f53dab99971884f4a97bea897d6a0ebb61dd1d6a65daf7b634f589941222e,/home/a/projects/Radiation_Research/radiation_shielding/Radiation-Shielding-Research/results/phase1/source_models/source_library_snapshot/photon_wall_simulation_core__9f2f53dab9997188.py,9f2f53dab99971884f4a97bea897d6a0ebb61dd1d6a65daf7b634f589941222e,True
4.05,4.15,4.1,0.010483226837060608,0.010483226837060608,0.010483226837060608,PHOTON_NUMBER_PROBABILITY_MASS_PER_BIN,ENERGY_FLUENCE_MASS_PER_BIN,energy_fluence_mass_i = energy_center_MeV_i * probability_mass_bin_i,PROJECT_10MV_40x40,10MV_40x40_interpolated,project_derived_from_6MV_energy_axis_scaled_10_over_6_probability_conserving_rebin,energy_axis_scaled_10_over_6_probability_conserving_rebin_from_6MV_40x40,6MV_40x40,DERIVED_PROJECT_SOURCE_NOT_MACHINE_COMMISSIONED,E10=E6*(10/6); probability mass linearly split onto the existing 0.1-MeV common-center grid; no invented tail,/home/a/projects/particle-accelerator-shielding-simulator/geant4sim/GUI/geant4GUI/photon_neutron_bpe_app/photon_wall_simulation_core.py,9f2f53dab99971884f4a97bea897d6a0ebb61dd1d6a65daf7b634f589941222e,/home/a/projects/Radiation_Research/radiation_shielding/Radiation-Shielding-Research/results/phase1/source_models/source_library_snapshot/photon_wall_simulation_core__9f2f53dab9997188.py,9f2f53dab99971884f4a97bea897d6a0ebb61dd1d6a65daf7b634f589941222e,True
4.15,4.25,4.2,0.020966453674121498,0.020966453674121498,0.020966453674121498,PHOTON_NUMBER_PROBABILITY_MASS_PER_BIN,ENERGY_FLUENCE_MASS_PER_BIN,energy_fluence_mass_i = energy_center_MeV_i * probability_mass_bin_i,PROJECT_10MV_40x40,10MV_40x40_interpolated,project_derived_from_6MV_energy_axis_scaled_10_over_6_probability_conserving_rebin,energy_axis_scaled_10_over_6_probability_conserving_rebin_from_6MV_40x40,6MV_40x40,DERIVED_PROJECT_SOURCE_NOT_MACHINE_COMMISSIONED,E10=E6*(10/6); probability mass linearly split onto the existing 0.1-MeV common-center grid; no invented tail,/home/a/projects/particle-accelerator-shielding-simulator/geant4sim/GUI/geant4GUI/photon_neutron_bpe_app/photon_wall_simulation_core.py,9f2f53dab99971884f4a97bea897d6a0ebb61dd1d6a65daf7b634f589941222e,/home/a/projects/Radiation_Research/radiation_shielding/Radiation-Shielding-Research/results/phase1/source_models/source_library_snapshot/photon_wall_simulation_core__9f2f53dab9997188.py,9f2f53dab99971884f4a97bea897d6a0ebb61dd1d6a65daf7b634f589941222e,True
4.25,4.35,4.3,0.020966453674121217,0.020966453674121217,0.020966453674121217,PHOTON_NUMBER_PROBABILITY_MASS_PER_BIN,ENERGY_FLUENCE_MASS_PER_BIN,energy_fluence_mass_i = energy_center_MeV_i * probability_mass_bin_i,PROJECT_10MV_40x40,10MV_40x40_interpolated,project_derived_from_6MV_energy_axis_scaled_10_over_6_probability_conserving_rebin,energy_axis_scaled_10_over_6_probability_conserving_rebin_from_6MV_40x40,6MV_40x40,DERIVED_PROJECT_SOURCE_NOT_MACHINE_COMMISSIONED,E10=E6*(10/6); probability mass linearly split onto the existing 0.1-MeV common-center grid; no invented tail,/home/a/projects/particle-accelerator-shielding-simulator/geant4sim/GUI/geant4GUI/photon_neutron_bpe_app/photon_wall_simulation_core.py,9f2f53dab99971884f4a97bea897d6a0ebb61dd1d6a65daf7b634f589941222e,/home/a/projects/Radiation_Research/radiation_shielding/Radiation-Shielding-Research/results/phase1/source_models/source_library_snapshot/photon_wall_simulation_core__9f2f53dab9997188.py,9f2f53dab99971884f4a97bea897d6a0ebb61dd1d6a65daf7b634f589941222e,True
4.35,4.45,4.4,0.010483226837060888,0.010483226837060888,0.010483226837060888,PHOTON_NUMBER_PROBABILITY_MASS_PER_BIN,ENERGY_FLUENCE_MASS_PER_BIN,energy_fluence_mass_i = energy_center_MeV_i * probability_mass_bin_i,PROJECT_10MV_40x40,10MV_40x40_interpolated,project_derived_from_6MV_energy_axis_scaled_10_over_6_probability_conserving_rebin,energy_axis_scaled_10_over_6_probability_conserving_rebin_from_6MV_40x40,6MV_40x40,DERIVED_PROJECT_SOURCE_NOT_MACHINE_COMMISSIONED,E10=E6*(10/6); probability mass linearly split onto the existing 0.1-MeV common-center grid; no invented tail,/home/a/projects/particle-accelerator-shielding-simulator/geant4sim/GUI/geant4GUI/photon_neutron_bpe_app/photon_wall_simulation_core.py,9f2f53dab99971884f4a97bea897d6a0ebb61dd1d6a65daf7b634f589941222e,/home/a/projects/Radiation_Research/radiation_shielding/Radiation-Shielding-Research/results/phase1/source_models/source_library_snapshot/photon_wall_simulation_core__9f2f53dab9997188.py,9f2f53dab99971884f4a97bea897d6a0ebb61dd1d6a65daf7b634f589941222e,True
